CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender
11528,325,Joan Washington,8/15/1968,Married,Female
11529,547,Austin Bryant,5/16/1963,Married,Male
11530,54,Andrew Martinez,1/23/1963,Married,Male
11531,300,Nina Yuan,7/7/1962,Married,Female
11532,634,Lauren Miller,8/26/1962,Married,Female
11533,280,Ebony Gill,7/17/1968,Married,Female
11534,337,Cameron Lewis,5/12/1964,Single,Male
11535,543,Devin Nelson,12/31/1963,Married,Male
11536,322,Logan Chow,4/13/1969,Married,Male
11537,310,Dakota Ross,9/21/1963,Married,Male
11538,352,Nicole Taylor,2/24/1965,Single,Female
11539,311,Justin Washington,8/18/1970,Married,Male
11540,312,Alberto Navarro,1/24/1970,Single,Male
11541,547,Aidan Ross,10/9/1964,Single,Male
11542,278,Alejandro Tang,9/7/1979,Single,Male
11543,201,Sheena Chande,8/16/1973,Married,Female
11544,127,Joel Garcia,5/4/1979,Married,Male
11545,200,Reginald Dominguez,9/22/1973,Married,Male
11546,189,Christine Chande,9/11/1973,Married,Female
11547,201,Cindy Sai,3/5/1979,Married,Female
11548,230,Raymond Sanchez,4/11/1974,Single,Male
11549,257,Crystal Liang,9/3/1979,Married,Female
11550,263,Deb Torres,8/5/1979,Single,Female
11551,215,Shannon Alvarez,5/21/1978,Single,Male
11552,135,Eddie Rubio,11/23/1972,Single,Male
11553,266,Sharon Luo,3/8/1973,Married,Female
11554,224,Sydney Simmons,3/27/1932,Single,Female
11555,237,Alexandria Henderson,7/4/1937,Married,Female
11556,271,Lucas Evans,11/10/1972,Married,Male
11557,278,Felicia Ramos,7/14/1972,Single,Female
11558,276,Ivan Malhotra,2/18/1973,Single,Male
11559,161,Frederick Subram,12/12/1978,Single,Male
11560,248,Whitney Srini,8/9/1978,Single,Female
11561,159,Briana Dominguez,1/21/1972,Single,Female
11562,158,Jarrod Gonzalez,10/17/1971,Married,Male
11563,247,Cesar Srini,8/1/1971,Single,Male
11564,146,Jorge Liang,1/9/1972,Single,Male
11565,229,Erik Diaz,12/30/1971,Single,Male
11566,226,April Shan,3/1/1973,Married,Female
11567,165,Carla Perez,9/19/1978,Married,Female
11568,236,Alexia Foster,4/21/1972,Single,Female
11569,274,Troy Malhotra,5/6/1977,Married,Male
11570,124,Kristin Andersen,7/22/1971,Married,Female
11571,183,Joel Sai,11/15/1971,Married,Male
11572,186,Billy Moreno,3/11/1977,Married,Male
11573,276,Meagan Subram,11/11/1976,Single,Female
11574,274,Karla Luo,1/14/1971,Single,Female
11575,243,Jackson Campbell,10/19/1970,Single,Male
11576,185,Micah Zhu,8/10/1970,Married,Male
11577,194,Janet Serrano,4/21/1971,Married,Female
11578,222,Trisha Huang,5/8/1970,Single,Female
11579,272,Clayton Beck,2/13/1981,Single,Male
11580,230,Melvin Raje,3/12/1939,Married,Male
11581,193,Cindy Jordan,3/3/1972,Married,Female
11582,222,Claudia Ma,4/9/1974,Single,Female
11583,207,Karla Xu,3/26/1971,Single,Female
11584,171,Devin Carter,5/22/1971,Married,Male
11585,231,Kari Perez,3/4/1976,Married,Female
11586,278,Alberto Romero,6/14/1971,Married,Male
11587,184,Kevin Bryant,10/18/1975,Single,Male
11588,223,Candace Mehta,1/11/1970,Married,Female
11589,257,Ebony Malhotra,5/1/1975,Married,Female
11590,221,Erika Diaz,4/12/1980,Single,Female
11591,209,Stacey Lu,11/12/1968,Single,Female
11592,198,Darrell Raji,3/3/1984,Single,Male
11593,183,Armando Moreno,9/22/1982,Single,Male
11594,213,Corey Goel,5/3/1985,Single,Male
11595,117,Sebastian Howard,12/29/1984,Single,Male
11596,267,Roger Raje,3/2/1969,Married,Male
11597,225,Janelle Chandra,8/6/1983,Single,Female
11598,174,Meredith Ruiz,12/30/1983,Single,Female
11599,211,Melody Diaz,3/16/1983,Single,Female
11600,218,Linda Rubio,10/5/1982,Single,Female
11601,209,Ivan Raman,2/18/1983,Single,Male
11602,135,Larry Gill,10/11/1982,Single,Male
11603,244,Geoffrey Gonzalez,8/6/1982,Single,Male
11604,275,Edgar Sanchez,12/1/1982,Single,Male
11605,176,Heidi Subram,5/20/1982,Single,Female
11606,212,Melody Ramos,1/30/1986,Single,Female
11607,202,Clinton Moreno,5/5/1986,Single,Male
11608,217,Cesar Madan,9/1/1981,Single,Male
11609,277,Eugene Ye,12/24/1981,Single,Male
11610,269,Blake Collins,10/20/1980,Single,Male
11611,183,Ernest Lin,2/23/1985,Married,Male
11612,230,Keith Andersen,10/7/1985,Single,Male
11613,158,Meredith Prasad,5/2/1981,Single,Female
11614,172,Katrina Sharma,2/13/1981,Single,Female
11615,242,Dwayne Navarro,5/20/1981,Married,Male
11616,260,Casey Nath,9/5/1980,Married,Female
11617,326,Sean Brooks,10/1/1964,Single,Male
11618,49,Brian Ramirez,10/21/1964,Married,Male
11619,69,Sierra Young,10/29/1978,Single,Female
11620,609,Megan Rodriguez,10/18/1978,Single,Female
11621,611,Leah She,8/19/1978,Single,Female
11622,623,Gabriel Allen,6/16/1979,Married,Male
11623,322,Angela Perry,12/25/1978,Single,Female
11624,339,Ryan Smith,3/19/1984,Single,Male
11625,352,Zachary Moore,7/19/1978,Married,Male
11626,360,Destiny Rogers,12/12/1978,Married,Female
11627,372,Dalton Gray,8/27/1978,Married,Male
11628,298,Mariah Wood,11/14/1977,Single,Female
11629,345,Isaiah Wright,8/7/1976,Single,Male
11630,637,Haley Powell,6/23/1977,Married,Female
11631,52,Antonio Bennett,8/12/1976,Married,Male
11632,51,Alexandra Jenkins,5/2/1982,Married,Female
11633,612,Thomas Anderson,11/23/1977,Married,Male
11634,633,Samuel Collins,12/10/1977,Married,Male
11635,300,Darrell Chande,8/11/1983,Married,Male
11636,314,Kimberly Cox,6/21/1978,Single,Female
11637,338,Morgan Hernandez,8/11/1983,Married,Female
11638,339,Antonio Powell,9/9/1977,Married,Male
11639,339,Angelica Perry,6/22/1978,Married,Female
11640,51,Chloe Wilson,10/31/1975,Married,Female
11641,49,James Chen,2/9/1976,Married,Male
11642,59,Morgan Hughes,6/24/1976,Married,Female
11643,612,Naomi Munoz,1/24/1976,Married,Female
11644,634,Charles Torres,4/6/1975,Single,Male
11645,548,Gabriella Turner,4/18/1975,Single,Female
11646,612,Anna Foster,3/15/1980,Single,Female
11647,49,Randy Wu,3/22/1975,Single,Male
11648,307,Kevin Scott,4/12/1980,Single,Male
11649,345,Ian White,1/23/1980,Married,Male
11650,325,Caleb Hayes,1/23/1975,Married,Male
11651,49,Patricia Garcia,12/13/1982,Married,Female
11652,68,Samuel Russell,5/1/1982,Married,Male
11653,543,Sydney Peterson,6/4/1982,Single,Female
11654,298,Ariana Sanchez,3/18/1977,Married,Female
11655,311,Tamara Sharma,3/28/1982,Single,Female
11656,329,Katelyn Perez,3/19/1977,Married,Female
11657,347,Megan Cox,10/31/1976,Married,Female
11658,348,Robert Mitchell,8/3/1985,Married,Male
11659,66,Miguel Adams,10/20/1974,Single,Male
11660,60,Miranda Gonzales,1/19/1980,Married,Female
11661,49,Jeremiah James,1/3/1981,Single,Male
11662,545,Ethan Kumar,1/1/1976,Single,Male
11663,644,Seth Williams,8/25/1975,Married,Male
11664,302,Alyssa Morgan,8/9/1975,Single,Female
11665,307,Janet Dominguez,6/11/1976,Married,Female
11666,374,Angel Baker,12/13/1981,Married,Male
11667,644,Blake Moore,12/18/1972,Married,Male
11668,300,Jada Collins,3/2/1984,Single,Female
11669,642,Isabella Simmons,10/17/1978,Single,Female
11670,326,Jacqueline Perry,4/15/1973,Single,Female
11671,316,Jessica Brown,11/15/1971,Single,Female
11672,300,Chad Jai,3/20/1972,Married,Male
11673,612,Susan Ye,2/3/1977,Single,Female
11674,385,Morgan Rogers,2/15/1972,Married,Female
11675,616,Devin Martinez,1/29/1977,Single,Male
11676,475,Alan Hu,8/13/1971,Married,Male
11677,50,Charles Walker,10/10/1980,Single,Male
11678,654,Johnny Chavez,7/28/1974,Married,Male
11679,633,Dalton Richardson,11/5/1974,Married,Male
11680,634,Kaylee Nelson,3/4/1975,Married,Female
11681,641,Abigail Jones,2/4/1975,Married,Female
11682,642,Kaitlyn Hall,3/12/1980,Married,Female
11683,316,Greg Taylor,7/5/1974,Married,Male
11684,634,Devin Parker,3/31/1971,Single,Male
11685,545,Jose Griffin,8/7/1970,Married,Male
11686,325,Luke Edwards,4/9/1976,Single,Male
11687,331,Cody Torres,7/9/1976,Single,Male
11688,638,Victoria Morris,12/21/1976,Single,Female
11689,614,Ian Diaz,3/6/1971,Married,Male
11690,632,Caroline Butler,1/10/1976,Married,Female
11691,329,Kaitlyn Wilson,12/30/1974,Single,Female
11692,301,Caleb Gonzales,12/17/1969,Married,Male
11693,50,Hailey Diaz,9/21/1975,Single,Female
11694,310,Jonathon Ortega,9/21/1969,Married,Male
11695,300,Logan Campbell,7/10/1969,Married,Male
11696,642,Mackenzie Campbell,4/2/1975,Single,Female
11697,348,Eduardo Lee,6/21/1975,Married,Male
11698,53,Jackson Wright,11/22/1975,Married,Male
11699,644,Chase Peterson,9/12/1968,Single,Male
11700,385,Xavier Richardson,5/24/1969,Single,Male
11701,347,David Hayes,8/16/1985,Married,Male
11702,302,Jenny Zhou,10/13/1974,Single,Female
11703,331,Kaylee Baker,12/22/1973,Single,Female
11704,368,Evan Hernandez,11/29/1973,Single,Male
11705,385,Brooke Richardson,5/18/1979,Single,Female
11706,302,Blake Perez,8/13/1968,Married,Male
11707,385,Natalie Cook,6/20/1969,Single,Female
11708,336,Elizabeth Weisman,9/15/1974,Single,Female
11709,69,Hailey Collins,8/18/1968,Single,Female
11710,331,Zoe Ramirez,9/17/1967,Married,Female
11711,54,Daniel Davis,12/4/1973,Single,Male
11712,50,Shelby Rogers,5/2/1968,Married,Female
11713,623,Kyle Zhang,9/17/1967,Married,Male
11714,359,Alexandria Long,4/16/1968,Married,Female
11715,361,Chloe Robinson,3/20/1968,Married,Female
11716,314,Evan Kelly,4/20/1967,Single,Male
11717,539,Marcus Jones,8/29/1972,Married,Male
11718,546,Sarah Jones,11/10/1972,Married,Female
11719,49,Blake Green,5/5/1971,Married,Male
11720,359,Morgan Morris,9/23/1965,Married,Female
11721,336,Jennifer Alexander,1/18/1971,Married,Female
11722,609,Julian Hughes,12/30/1965,Married,Male
11723,64,Luke Coleman,2/17/1973,Single,Male
11724,65,Jason Carter,10/12/1972,Single,Male
11725,612,Jose Li,3/16/1973,Single,Male
11726,612,Micah Liang,1/13/1973,Single,Male
11727,343,Benjamin Taylor,1/5/1973,Single,Male
11728,553,Logan White,7/6/1965,Married,Male
11729,623,Caleb Campbell,5/3/1971,Married,Male
11730,634,Emma Torres,4/1/1966,Married,Female
11731,302,Tanya Gill,2/16/1966,Married,Female
11732,525,Erick Sanchez,2/4/1970,Married,Male
11733,311,Kristi Schmidt,7/23/1970,Married,Female
11734,312,Omar Chen,8/21/1970,Married,Male
11735,626,Sydney Gray,7/21/1964,Married,Female
11736,322,Sebastian Sanchez,9/21/1970,Married,Male
11737,355,Megan Martin,2/4/1970,Married,Female
11738,59,Elijah Alexander,10/5/1970,Married,Male
11739,65,Aaron King,11/10/1964,Married,Male
11740,68,Jan Hall,10/21/1964,Married,Female
11741,307,Tamara Chander,1/22/1965,Married,Female
11742,355,Edward Lewis,5/1/1964,Single,Male
11743,372,Chase Kelly,9/9/1974,Married,Male
11744,372,Stephanie Campbell,3/6/1964,Married,Female
11745,644,Allison Gonzalez,4/11/1964,Married,Female
11746,642,Seth Brooks,5/30/1964,Single,Male
11747,614,Destiny Davis,8/9/1963,Married,Female
11748,69,Blake Hill,1/15/1964,Married,Male
11749,2,Eduardo Jackson,9/9/1980,Married,Male
11750,10,Latoya She,9/17/1984,Married,Female
11751,36,Victoria Gonzales,1/14/1976,Married,Female
11752,4,Lauren Bryant,5/3/1981,Married,Female
11753,2,Felicia Ortega,9/15/1975,Married,Female
11754,7,Janet Ortega,1/5/1976,Married,Female
11755,25,Willie Pal,11/12/1973,Married,Male
11756,17,Linda Ortega,3/13/1974,Single,Female
11757,33,Vincent Cai,5/11/1979,Married,Male
11758,3,Colin Yuan,12/19/1979,Married,Male
11759,28,Dawn Nath,11/18/1980,Married,Female
11760,29,Melody Moreno,4/25/1973,Married,Female
11761,31,Edgar Mehta,10/16/1972,Single,Male
11762,19,Randall Gomez,2/17/1984,Married,Male
11763,16,Ross Fernandez,8/10/1972,Married,Male
11764,10,Jessie Ramos,1/13/1973,Single,Female
11765,11,Marc Torres,4/6/1983,Married,Male
11766,38,Candace Raman,1/1/1972,Single,Female
11767,24,Meagan Madan,5/20/1977,Single,Female
11768,30,Clayton Nara,4/3/1983,Married,Male
11769,55,Haley Hernandez,2/14/1979,Single,Female
11770,607,Peter Nara,2/20/1979,Single,Male
11771,627,Isaac Rivera,4/7/1979,Single,Male
11772,642,Cameron Moore,1/21/1984,Married,Male
11773,316,Gavin Diaz,1/3/1979,Single,Male
11774,343,Emma Sanchez,10/10/1978,Married,Female
11775,352,Sierra Roberts,11/22/1978,Single,Female
11776,368,Seth Mitchell,12/31/1978,Married,Male
11777,302,Miranda Long,1/21/1978,Single,Female
11778,638,Haley Henderson,9/17/1976,Single,Female
11779,553,Sarah Jackson,1/15/1977,Single,Female
11780,614,Jessica Alexander,5/19/1977,Single,Female
11781,314,Carlos Gray,9/6/1976,Married,Male
11782,301,Barbara Jai,3/13/1982,Married,Female
11783,359,Sara Mitchell,11/13/1982,Married,Female
11784,53,Jose Turner,6/18/1978,Married,Male
11785,607,Theodore Diaz,2/21/1983,Married,Male
11786,634,Ian Murphy,3/13/1978,Single,Male
11787,301,Jerry Nath,3/5/1978,Married,Male
11788,338,Destiny James,8/18/1977,Single,Female
11789,343,Bailey Phillips,2/16/1981,Married,Female
11790,307,Timothy Gonzalez,5/17/1981,Married,Male
11791,641,Chase Morgan,10/19/1975,Married,Male
11792,310,Alexia Perry,11/24/1974,Married,Female
11793,301,Xavier Rogers,3/16/1980,Married,Male
11794,334,Lauren Ross,5/1/1975,Single,Female
11795,315,Nicole Thomas,8/15/1974,Single,Female
11796,315,Isabel Jenkins,8/3/1985,Single,Female
11797,348,Devin Coleman,3/3/1980,Single,Male
11798,611,Brendan Chande,8/12/1974,Married,Male
11799,612,Jessie Wang,9/9/1980,Married,Male
11800,536,Jennifer Baker,5/7/1975,Married,Female
11801,536,Aaron Sharma,3/16/1975,Married,Male
11802,59,Madison Taylor,2/5/1977,Married,Female
11803,631,Jan Hernandez,3/11/1977,Single,Female
11804,634,Haley Turner,10/15/1976,Married,Female
11805,300,Richard Green,9/8/1976,Married,Male
11806,302,Jennifer Stewart,8/6/1982,Married,Female
11807,343,Lucas Baker,3/3/1977,Married,Male
11808,54,James Parker,10/10/1974,Married,Male
11809,300,Juan Gray,7/1/1973,Married,Male
11810,611,Antonio Washington,1/3/1978,Single,Male
11811,310,Abigail Brooks,6/11/1978,Single,Female
11812,644,Andrew Rodriguez,3/21/1973,Married,Male
11813,552,Mary Patterson,5/11/1973,Married,Female
11814,542,Dalton Morgan,1/5/1976,Married,Male
11815,642,Hannah Patterson,4/20/1981,Married,Female
11816,300,Joe Torres,10/19/1981,Married,Male
11817,310,Morgan Miller,11/23/1981,Single,Female
11818,312,Daniel Garcia,10/20/1975,Married,Male
11819,616,Jose Lal,4/8/1973,Married,Male
11820,69,Katelyn Lopez,8/22/1977,Married,Female
11821,300,Austin Johnson,10/13/1971,Married,Male
11822,336,Rohinton Wadia,12/11/1971,Married,Female
11823,53,Morgan Turner,10/20/1977,Married,Female
11824,55,Jill Martin,10/3/1977,Married,Female
11825,298,Aimee She,11/15/1971,Single,Female
11826,300,Jessie Alonso,8/15/1971,Married,Female
11827,55,Sara Baker,9/16/1980,Married,Female
11828,545,Katherine Martinez,6/4/1980,Married,Female
11829,637,Sophia Campbell,5/2/1975,Married,Female
11830,336,Taylor Garcia,7/15/1974,Married,Female
11831,358,Christian Ross,5/24/1975,Married,Male
11832,644,Zoe Murphy,4/1/1976,Single,Female
11833,59,Oscar Price,1/16/1982,Married,Male
11834,339,Fernando Flores,4/20/1982,Single,Male
11835,53,Elijah Russell,12/17/1970,Single,Male
11836,616,Garrett Travers,10/25/1970,Married,Male
11837,360,Haley Alexander,8/5/1976,Single,Female
11838,536,Justin Rodriguez,8/9/1970,Single,Male
11839,369,Tyler Brown,7/21/1976,Single,Male
11840,336,Julian Patterson,5/13/1976,Married,Male
11841,52,Sean Nelson,9/13/1969,Married,Male
11842,631,Justin Wilson,4/3/1970,Single,Male
11843,536,Christy Nara,11/8/1975,Single,Female
11844,307,Michele Alvarez,10/6/1969,Single,Female
11845,63,Natalie Jones,2/15/1930,Single,Female
11846,337,Savannah Reed,12/13/1969,Single,Female
11847,547,Cassidy Diaz,5/31/1970,Single,Female
11848,648,Joshua Lewis,2/24/1975,Married,Male
11849,331,Faith Reed,3/13/1970,Single,Female
11850,347,Brooke Ramirez,9/16/1980,Single,Female
11851,311,Jada Mitchell,3/7/1969,Single,Female
11852,334,Kyle Russell,4/23/1969,Single,Male
11853,311,Grace Jones,11/15/1979,Single,Female
11854,383,Jason Mitchell,10/16/1973,Single,Male
11855,302,Christian Walker,8/9/1974,Married,Male
11856,539,Seth Hernandez,2/13/1969,Married,Male
11857,614,Isabella Young,3/8/1974,Single,Female
11858,361,Jordan Coleman,6/5/1968,Married,Male
11859,631,Blake Garcia,3/8/1968,Married,Male
11860,343,Nicole Walker,7/9/1967,Married,Female
11861,71,Katherine Carter,10/22/1967,Married,Female
11862,616,Olivia Peterson,9/11/1972,Single,Female
11863,638,Jessica Wood,4/10/1967,Married,Female
11864,642,Elizabeth Thompson,3/6/1967,Married,Female
11865,343,Chloe Rivera,8/6/1966,Married,Female
11866,325,Lucas Scott,12/30/1966,Married,Male
11867,343,Nathaniel James,4/21/1971,Married,Male
11868,68,Jessica Peterson,1/31/1973,Single,Female
11869,71,Kaitlyn Adams,5/1/1984,Single,Female
11870,612,Jillian Garcia,7/10/1978,Single,Female
11871,626,Dalton Bennett,8/12/1978,Single,Male
11872,325,Faith Patterson,7/17/1978,Single,Female
11873,372,Ryan Zhang,10/9/1972,Married,Male
11874,385,Adrian Bell,3/6/1978,Single,Male
11875,51,Jonathan Brown,1/31/1966,Married,Male
11876,348,Madison White,5/13/1966,Married,Female
11877,345,Alexis Diaz,4/6/1966,Married,Female
11878,607,Christine Nara,2/4/1971,Married,Female
11879,536,Edgar Sai,9/30/1971,Married,Male
11880,548,Melissa Sanchez,2/16/1965,Married,Female
11881,326,Richard Mitchell,1/20/1965,Married,Male
11882,637,Patrick Stewart,9/5/1975,Married,Male
11883,612,Hannah Anderson,2/10/1965,Married,Female
11884,607,Latoya Shen,4/22/1970,Married,Female
11885,302,Kurt Sharma,9/21/1970,Married,Male
11886,369,Katelyn Parker,7/20/1963,Married,Female
11887,312,Joseph White,10/3/1963,Married,Male
11888,49,Aaron Ross,12/18/1969,Married,Male
11889,633,Blake Patterson,11/25/1963,Single,Male
11890,299,Whitney Lopez,5/14/1964,Married,Female
11891,300,Jamie Liang,9/13/1969,Married,Female
11892,14,Julio Ortega,4/7/1975,Married,Male
11893,18,Orlando Carlson,8/9/1974,Married,Male
11894,25,Ann Gonzalez,4/30/1980,Married,Female
11895,23,Dustin Chander,1/18/1975,Married,Male
11896,16,Frank Carlson,5/18/1975,Married,Male
11897,38,Orlando Ashe,5/28/1974,Single,Male
11898,20,Angela Henderson,12/31/1975,Married,Female
11899,36,Brenda Perez,3/15/1976,Single,Female
11900,10,Byron Carlson,3/3/1981,Single,Male
11901,3,Stacy Alvarez,8/18/1973,Single,Female
11902,7,Drew Pal,9/14/1972,Married,Male
11903,21,Kate Raji,10/21/1985,Single,Female
11904,34,Kaylee Cook,5/5/1986,Single,Female
11905,31,Isaiah Ramirez,12/14/1974,Single,Male
11906,20,Gabriella Sanders,8/17/1972,Married,Female
11907,19,Sarah Garcia,3/7/1973,Single,Female
11908,38,Rafael Tang,1/8/1972,Single,Male
11909,26,Nichole She,8/10/1971,Married,Female
11910,4,Jaclyn Zheng,12/10/1971,Married,Female
11911,34,Rachael Kapoor,5/15/1972,Married,Female
11912,27,Rachael Sai,6/16/1971,Single,Female
11913,37,Rebecca Robinson,12/9/1970,Married,Female
11914,13,Meagan Rana,5/5/1979,Single,Female
11915,13,Philip Carlson,9/13/1973,Single,Male
11916,40,Joe Rana,9/3/1976,Single,Male
11917,3,Roy Sanz,4/21/1971,Single,Male
11918,2,Kaylee Hill,8/31/1969,Married,Female
11919,26,Warren Andersen,8/17/1969,Married,Male
11920,20,Adrienne Gomez,2/24/1975,Single,Female
11921,33,Gilbert Zhu,6/22/1970,Married,Male
11922,69,James Davis,2/13/1985,Single,Male
11923,343,Sarah Bryant,4/21/1985,Married,Female
11924,347,Ian Long,4/23/1985,Single,Male
11925,609,Ashlee Jai,5/5/1984,Single,Female
11926,546,Eduardo Foster,9/15/1983,Single,Male
11927,638,Nicole Murphy,1/21/1984,Single,Female
11928,316,Isabella Morris,3/6/1984,Married,Female
11929,17,Virginia Gonzalez,8/8/1962,Single,Female
11930,12,Jaclyn Nara,10/31/1952,Married,Female
11931,352,Marcus Adams,5/12/1984,Single,Male
11932,369,Elizabeth Coleman,2/8/1984,Married,Female
11933,609,Mathew Rubio,9/1/1982,Single,Male
11934,612,Justin Shan,4/13/1983,Single,Male
11935,543,Jessica Taylor,5/19/1983,Single,Female
11936,634,Hunter Clark,10/9/1982,Married,Male
11937,548,Devin Perez,12/3/1982,Married,Male
11938,314,Seth Alexander,3/21/1983,Married,Male
11939,329,Kevin Washington,12/20/1982,Single,Male
11940,385,Tyler Miller,1/9/1983,Married,Male
11941,553,Adam Roberts,5/26/1982,Single,Male
